species	filename	url	source_url
Geranium pyrenaicum	2890122_f3d5351176564cd068d3d511ce2bbea55a9bfa97.jpg	https://storage.googleapis.com/floraondata/plantclef/2890122_f3d5351176564cd068d3d511ce2bbea55a9bfa97.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2890122/f3d5351176564cd068d3d511ce2bbea55a9bfa97.jpg
Tragopogon hybridus	5386894_ddd8846ee03b2230a1905069965d578f3989415e.jpg	https://storage.googleapis.com/floraondata/plantclef/5386894_ddd8846ee03b2230a1905069965d578f3989415e.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5386894/ddd8846ee03b2230a1905069965d578f3989415e.jpg
Festuca rubra	2704922_19650f8bde62dfeca8ba956a3f3076e4faefe244.jpg	https://storage.googleapis.com/floraondata/plantclef/2704922_19650f8bde62dfeca8ba956a3f3076e4faefe244.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2704922/19650f8bde62dfeca8ba956a3f3076e4faefe244.jpg
Neatostema apulum	4061000_1cd94af732226d2a267935400935f9bf92cf2006.jpg	https://storage.googleapis.com/floraondata/plantclef/4061000_1cd94af732226d2a267935400935f9bf92cf2006.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/4061000/1cd94af732226d2a267935400935f9bf92cf2006.jpg
Rosa micrantha	3002154_9e8331b61e5c13b0ff61f0d9db2056d34f936f24.jpg	https://storage.googleapis.com/floraondata/plantclef/3002154_9e8331b61e5c13b0ff61f0d9db2056d34f936f24.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3002154/9e8331b61e5c13b0ff61f0d9db2056d34f936f24.jpg
Delphinium pentagynum	7277824_ca10730358cf0986e92ccdb1a17896c1dc736eec.jpg	https://storage.googleapis.com/floraondata/plantclef/7277824_ca10730358cf0986e92ccdb1a17896c1dc736eec.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/7277824/ca10730358cf0986e92ccdb1a17896c1dc736eec.jpg
Osyris alba	3789029_86ea9a2b620c17668b2164de8fd6f586334eaa60.jpg	https://storage.googleapis.com/floraondata/plantclef/3789029_86ea9a2b620c17668b2164de8fd6f586334eaa60.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3789029/86ea9a2b620c17668b2164de8fd6f586334eaa60.jpg
Acacia dealbata	2979474_012f7eb7593b4b25c906bf857e23c314682cf28c.jpg	https://storage.googleapis.com/floraondata/plantclef/2979474_012f7eb7593b4b25c906bf857e23c314682cf28c.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2979474/012f7eb7593b4b25c906bf857e23c314682cf28c.jpg
Ranunculus sceleratus	3033374_4ca634b215e68990fe04f6c52ae727f8abc5e892.jpg	https://storage.googleapis.com/floraondata/plantclef/3033374_4ca634b215e68990fe04f6c52ae727f8abc5e892.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3033374/4ca634b215e68990fe04f6c52ae727f8abc5e892.jpg
Mentha pulegium	2927189_3157aee9376c312b49c2d2276ad8a772f80b77bd.jpg	https://storage.googleapis.com/floraondata/plantclef/2927189_3157aee9376c312b49c2d2276ad8a772f80b77bd.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2927189/3157aee9376c312b49c2d2276ad8a772f80b77bd.jpg
Quercus rubra	2880539_44c0f978de3034ffffc91a100bc149e042621e4f.jpg	https://storage.googleapis.com/floraondata/plantclef/2880539_44c0f978de3034ffffc91a100bc149e042621e4f.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2880539/44c0f978de3034ffffc91a100bc149e042621e4f.jpg
Sherardia arvensis	5339050_b6489b5d3acb8dc6eca827306c234b832810cba9.jpg	https://storage.googleapis.com/floraondata/plantclef/5339050_b6489b5d3acb8dc6eca827306c234b832810cba9.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5339050/b6489b5d3acb8dc6eca827306c234b832810cba9.jpg
Eichhornia crassipes	2765940_0a65ad278d5b0948f0d9c58aa850033f13cc37cc.jpg	https://storage.googleapis.com/floraondata/plantclef/2765940_0a65ad278d5b0948f0d9c58aa850033f13cc37cc.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2765940/0a65ad278d5b0948f0d9c58aa850033f13cc37cc.jpg
Tanacetum parthenium	3118430_c17e25a41f7cc8ed26564205ba0371ef5e391612.jpg	https://storage.googleapis.com/floraondata/plantclef/3118430_c17e25a41f7cc8ed26564205ba0371ef5e391612.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3118430/c17e25a41f7cc8ed26564205ba0371ef5e391612.jpg
Phlomis lychnitis	3887383_a6327b571d05eded766e2ba947393e72d81e2e4c.jpg	https://storage.googleapis.com/floraondata/plantclef/3887383_a6327b571d05eded766e2ba947393e72d81e2e4c.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3887383/a6327b571d05eded766e2ba947393e72d81e2e4c.jpg
Pistacia terebinthus	3190580_0f2b42c044a5f39790a3c5244c30675c3a8db4eb.jpg	https://storage.googleapis.com/floraondata/plantclef/3190580_0f2b42c044a5f39790a3c5244c30675c3a8db4eb.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3190580/0f2b42c044a5f39790a3c5244c30675c3a8db4eb.jpg
Ajuga iva	7307171_fe7ec16ae178f3625568fcd2369c85aba5823688.jpg	https://storage.googleapis.com/floraondata/plantclef/7307171_fe7ec16ae178f3625568fcd2369c85aba5823688.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/7307171/fe7ec16ae178f3625568fcd2369c85aba5823688.jpg
Viola hirta	5664290_a06e7e4e81ed1c3f7bbf05d720925bab997d0b56.jpg	https://storage.googleapis.com/floraondata/plantclef/5664290_a06e7e4e81ed1c3f7bbf05d720925bab997d0b56.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5664290/a06e7e4e81ed1c3f7bbf05d720925bab997d0b56.jpg
Calluna vulgaris	2882482_d43f707d9759e5ec6c0187f29af3e80fb8d419bf.jpg	https://storage.googleapis.com/floraondata/plantclef/2882482_d43f707d9759e5ec6c0187f29af3e80fb8d419bf.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2882482/d43f707d9759e5ec6c0187f29af3e80fb8d419bf.jpg
Veronica montana	8328247_0af56d438635592fb24e99e7aa6cf093a57c2b6e.jpg	https://storage.googleapis.com/floraondata/plantclef/8328247_0af56d438635592fb24e99e7aa6cf093a57c2b6e.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/8328247/0af56d438635592fb24e99e7aa6cf093a57c2b6e.jpg
Viola canina	5331258_8f9e078c561bff6810d600bece5757795e342353.jpg	https://storage.googleapis.com/floraondata/plantclef/5331258_8f9e078c561bff6810d600bece5757795e342353.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5331258/8f9e078c561bff6810d600bece5757795e342353.jpg
Potamogeton lucens	5301141_3d7c2c385c13cd8b4f9e5e16e99be728afd0c1aa.jpg	https://storage.googleapis.com/floraondata/plantclef/5301141_3d7c2c385c13cd8b4f9e5e16e99be728afd0c1aa.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5301141/3d7c2c385c13cd8b4f9e5e16e99be728afd0c1aa.jpg
Erodium chium	3828217_09ec2846e9fe2f8bbf51cf43d98b8c5efba84ad0.jpg	https://storage.googleapis.com/floraondata/plantclef/3828217_09ec2846e9fe2f8bbf51cf43d98b8c5efba84ad0.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3828217/09ec2846e9fe2f8bbf51cf43d98b8c5efba84ad0.jpg
Ruta angustifolia	3832875_b2696d7399fbfae38e653ab117808942ffba404c.jpg	https://storage.googleapis.com/floraondata/plantclef/3832875_b2696d7399fbfae38e653ab117808942ffba404c.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3832875/b2696d7399fbfae38e653ab117808942ffba404c.jpg
Linum austriacum	2873877_988bc3d6ad4b25951425afad00d44b7c6a798178.jpg	https://storage.googleapis.com/floraondata/plantclef/2873877_988bc3d6ad4b25951425afad00d44b7c6a798178.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2873877/988bc3d6ad4b25951425afad00d44b7c6a798178.jpg
Salpichroa origanifolia	2928796_afddddf1cd8adaf8813bfe1ee02fcd9edb1bca17.jpg	https://storage.googleapis.com/floraondata/plantclef/2928796_afddddf1cd8adaf8813bfe1ee02fcd9edb1bca17.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2928796/afddddf1cd8adaf8813bfe1ee02fcd9edb1bca17.jpg
Quercus coccifera	2879175_0081e8bca3795b62f4ea099b590d369c13533520.jpg	https://storage.googleapis.com/floraondata/plantclef/2879175_0081e8bca3795b62f4ea099b590d369c13533520.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2879175/0081e8bca3795b62f4ea099b590d369c13533520.jpg
Alyssum simplex	3045042_a43191fd0af272954af65e771506bcc04002d452.jpg	https://storage.googleapis.com/floraondata/plantclef/3045042_a43191fd0af272954af65e771506bcc04002d452.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3045042/a43191fd0af272954af65e771506bcc04002d452.jpg
Galega officinalis	2975667_8e1c27ff9243ee4f63b0b5407c2e07d48f31a189.jpg	https://storage.googleapis.com/floraondata/plantclef/2975667_8e1c27ff9243ee4f63b0b5407c2e07d48f31a189.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2975667/8e1c27ff9243ee4f63b0b5407c2e07d48f31a189.jpg
Hippocrepis biflora	5353737_c2606446a6c1a08d6390086acca6dc537322b7b0.jpg	https://storage.googleapis.com/floraondata/plantclef/5353737_c2606446a6c1a08d6390086acca6dc537322b7b0.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5353737/c2606446a6c1a08d6390086acca6dc537322b7b0.jpg
Lactuca viminea	8625614_f01cd541d9910795af53d3974a940de6a8aba3ae.jpg	https://storage.googleapis.com/floraondata/plantclef/8625614_f01cd541d9910795af53d3974a940de6a8aba3ae.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/8625614/f01cd541d9910795af53d3974a940de6a8aba3ae.jpg
Cytisus striatus	5354707_f1215eed9554b8969cad22582257d359737f9e2f.jpg	https://storage.googleapis.com/floraondata/plantclef/5354707_f1215eed9554b8969cad22582257d359737f9e2f.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5354707/f1215eed9554b8969cad22582257d359737f9e2f.jpg
Sagina nodosa	3085388_dceeaa8c2827943d6c09402536e8747ad723af8d.jpg	https://storage.googleapis.com/floraondata/plantclef/3085388_dceeaa8c2827943d6c09402536e8747ad723af8d.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3085388/dceeaa8c2827943d6c09402536e8747ad723af8d.jpg
Elaeagnus angustifolia	3039269_9bfb6770e304843fdf6a0353f82c9ea672c0c2ae.jpg	https://storage.googleapis.com/floraondata/plantclef/3039269_9bfb6770e304843fdf6a0353f82c9ea672c0c2ae.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3039269/9bfb6770e304843fdf6a0353f82c9ea672c0c2ae.jpg
Epilobium parviflorum	3189157_d3bd5be7e9577423e7ef36493dbbd83bd4cee44c.jpg	https://storage.googleapis.com/floraondata/plantclef/3189157_d3bd5be7e9577423e7ef36493dbbd83bd4cee44c.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3189157/d3bd5be7e9577423e7ef36493dbbd83bd4cee44c.jpg
Pulicaria odora	3095683_ac8da7884f2d151f8227b84b2d676ae90d88a456.jpg	https://storage.googleapis.com/floraondata/plantclef/3095683_ac8da7884f2d151f8227b84b2d676ae90d88a456.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3095683/ac8da7884f2d151f8227b84b2d676ae90d88a456.jpg
Daucus muricatus	3640822_4f2381cdc25d98499f8eb8bceebc4dd3b5147a00.jpg	https://storage.googleapis.com/floraondata/plantclef/3640822_4f2381cdc25d98499f8eb8bceebc4dd3b5147a00.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3640822/4f2381cdc25d98499f8eb8bceebc4dd3b5147a00.jpg
Dryopteris expansa	5275102_74abaf1697ff19b5f6df9e18ae45cd5907efdd2f.jpg	https://storage.googleapis.com/floraondata/plantclef/5275102_74abaf1697ff19b5f6df9e18ae45cd5907efdd2f.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5275102/74abaf1697ff19b5f6df9e18ae45cd5907efdd2f.jpg
Anarrhinum bellidifolium	8114833_714591b2c48c08d025fb2698104db4445418b4fe.jpg	https://storage.googleapis.com/floraondata/plantclef/8114833_714591b2c48c08d025fb2698104db4445418b4fe.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/8114833/714591b2c48c08d025fb2698104db4445418b4fe.jpg
Sagina apetala	8941837_a7edf7c6c8470f5df7604cd1299886069e03b62c.jpg	https://storage.googleapis.com/floraondata/plantclef/8941837_a7edf7c6c8470f5df7604cd1299886069e03b62c.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/8941837/a7edf7c6c8470f5df7604cd1299886069e03b62c.jpg
Sagina nodosa	3085388_04a170e4a6a763b3a37dd091d8258171e26f71b5.jpg	https://storage.googleapis.com/floraondata/plantclef/3085388_04a170e4a6a763b3a37dd091d8258171e26f71b5.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3085388/04a170e4a6a763b3a37dd091d8258171e26f71b5.jpg
Euphorbia exigua	3069593_e43a47b0ee9383e8871d57539ba984e62b38185a.jpg	https://storage.googleapis.com/floraondata/plantclef/3069593_e43a47b0ee9383e8871d57539ba984e62b38185a.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3069593/e43a47b0ee9383e8871d57539ba984e62b38185a.jpg
Ornithopus sativus	5358266_e0e4373f2bf9a8943c9c9c35d6b640ad487c726b.jpg	https://storage.googleapis.com/floraondata/plantclef/5358266_e0e4373f2bf9a8943c9c9c35d6b640ad487c726b.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5358266/e0e4373f2bf9a8943c9c9c35d6b640ad487c726b.jpg
Viola riviniana	7296321_ae25810fb01706b9c2f7dd37be45725bf56d53ed.jpg	https://storage.googleapis.com/floraondata/plantclef/7296321_ae25810fb01706b9c2f7dd37be45725bf56d53ed.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/7296321/ae25810fb01706b9c2f7dd37be45725bf56d53ed.jpg
Glycyrrhiza glabra	2965732_8cce1511eb6abcbbde45b476017cdbe41e119ac8.jpg	https://storage.googleapis.com/floraondata/plantclef/2965732_8cce1511eb6abcbbde45b476017cdbe41e119ac8.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2965732/8cce1511eb6abcbbde45b476017cdbe41e119ac8.jpg
Asperula arvensis	2916662_312fd2885e6be836ab5fb6df5c4fd76b6ca765e4.jpg	https://storage.googleapis.com/floraondata/plantclef/2916662_312fd2885e6be836ab5fb6df5c4fd76b6ca765e4.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2916662/312fd2885e6be836ab5fb6df5c4fd76b6ca765e4.jpg
Papaver hybridum	2888446_291e169561b519927241496fbf72356482c45708.jpg	https://storage.googleapis.com/floraondata/plantclef/2888446_291e169561b519927241496fbf72356482c45708.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2888446/291e169561b519927241496fbf72356482c45708.jpg
Lavandula pedunculata	7307760_0edcb2faa79475f76ee75167d105c0aac5c03e3e.jpg	https://storage.googleapis.com/floraondata/plantclef/7307760_0edcb2faa79475f76ee75167d105c0aac5c03e3e.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/7307760/0edcb2faa79475f76ee75167d105c0aac5c03e3e.jpg
Papaver rhoeas	2888443_36244478693659a21a83de0b20f2d60b7f1782b3.jpg	https://storage.googleapis.com/floraondata/plantclef/2888443_36244478693659a21a83de0b20f2d60b7f1782b3.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2888443/36244478693659a21a83de0b20f2d60b7f1782b3.jpg
Petrorhagia saxifraga	3085623_a50c3f81e83a7c08ff5530765dc5f8c39d425f43.jpg	https://storage.googleapis.com/floraondata/plantclef/3085623_a50c3f81e83a7c08ff5530765dc5f8c39d425f43.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3085623/a50c3f81e83a7c08ff5530765dc5f8c39d425f43.jpg
Anchusa calcarea	5662294_f0d0c281e89ad20a64ad1e2c388263dfa57bd9ce.jpg	https://storage.googleapis.com/floraondata/plantclef/5662294_f0d0c281e89ad20a64ad1e2c388263dfa57bd9ce.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5662294/f0d0c281e89ad20a64ad1e2c388263dfa57bd9ce.jpg
Rubus ulmifolius	2996929_ede501e4adbf9a11a3185c63a1fd1ce3081d35a8.jpg	https://storage.googleapis.com/floraondata/plantclef/2996929_ede501e4adbf9a11a3185c63a1fd1ce3081d35a8.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2996929/ede501e4adbf9a11a3185c63a1fd1ce3081d35a8.jpg
Trifolium alexandrinum	5358907_970b2d12f5d65aeeccf2cd2aa3ed57e53f17e33d.jpg	https://storage.googleapis.com/floraondata/plantclef/5358907_970b2d12f5d65aeeccf2cd2aa3ed57e53f17e33d.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5358907/970b2d12f5d65aeeccf2cd2aa3ed57e53f17e33d.jpg
Polystichum setiferum	4044517_c940037820bd840279bae04de732b423f5f1c13a.jpg	https://storage.googleapis.com/floraondata/plantclef/4044517_c940037820bd840279bae04de732b423f5f1c13a.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/4044517/c940037820bd840279bae04de732b423f5f1c13a.jpg
Gladiolus illyricus	2749912_4ef7757fcf67011f55b718d7dac277095328b7ce.jpg	https://storage.googleapis.com/floraondata/plantclef/2749912_4ef7757fcf67011f55b718d7dac277095328b7ce.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2749912/4ef7757fcf67011f55b718d7dac277095328b7ce.jpg
Prunus mahaleb	3022789_cffee07ca1939e208fe5f956d7ad3a5773253656.jpg	https://storage.googleapis.com/floraondata/plantclef/3022789_cffee07ca1939e208fe5f956d7ad3a5773253656.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3022789/cffee07ca1939e208fe5f956d7ad3a5773253656.jpg
Cladium mariscus	2731327_a16340aae15d9a5f9c2b34b7d7c01fda81e62bf7.jpg	https://storage.googleapis.com/floraondata/plantclef/2731327_a16340aae15d9a5f9c2b34b7d7c01fda81e62bf7.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2731327/a16340aae15d9a5f9c2b34b7d7c01fda81e62bf7.jpg
Geranium robertianum	2890668_963a1522c379e757ad8d7b524ef53f1bafc1302e.jpg	https://storage.googleapis.com/floraondata/plantclef/2890668_963a1522c379e757ad8d7b524ef53f1bafc1302e.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2890668/963a1522c379e757ad8d7b524ef53f1bafc1302e.jpg
Valerianella dentata	2888789_bf90ce434028cb79d075bac14ae7a36fccd78e93.jpg	https://storage.googleapis.com/floraondata/plantclef/2888789_bf90ce434028cb79d075bac14ae7a36fccd78e93.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2888789/bf90ce434028cb79d075bac14ae7a36fccd78e93.jpg
Genista hirsuta	5347754_79cb2e7ad4a7206d3053f8e251bf8fd5ee83ab11.jpg	https://storage.googleapis.com/floraondata/plantclef/5347754_79cb2e7ad4a7206d3053f8e251bf8fd5ee83ab11.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5347754/79cb2e7ad4a7206d3053f8e251bf8fd5ee83ab11.jpg
Peucedanum officinale	6026255_f9c689e03d721c3f9a2188ec6ec516d67b1196b3.jpg	https://storage.googleapis.com/floraondata/plantclef/6026255_f9c689e03d721c3f9a2188ec6ec516d67b1196b3.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/6026255/f9c689e03d721c3f9a2188ec6ec516d67b1196b3.jpg
Chamaemelum nobile	5391599_87ab01301877dd3047ec2ceaddcd908e19a88398.jpg	https://storage.googleapis.com/floraondata/plantclef/5391599_87ab01301877dd3047ec2ceaddcd908e19a88398.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5391599/87ab01301877dd3047ec2ceaddcd908e19a88398.jpg
Adonis microcarpa	5616463_ab5c191dbb2934148bf7ac61682423a7d05536ab.jpg	https://storage.googleapis.com/floraondata/plantclef/5616463_ab5c191dbb2934148bf7ac61682423a7d05536ab.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5616463/ab5c191dbb2934148bf7ac61682423a7d05536ab.jpg
Cirsium arvense	3113414_f231eeb6ba481d35e54d3793cef5c02d4e01c1d7.jpg	https://storage.googleapis.com/floraondata/plantclef/3113414_f231eeb6ba481d35e54d3793cef5c02d4e01c1d7.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3113414/f231eeb6ba481d35e54d3793cef5c02d4e01c1d7.jpg
Lavandula latifolia	2927304_74a0183a182ce227df14042862c19a43f97e25e2.jpg	https://storage.googleapis.com/floraondata/plantclef/2927304_74a0183a182ce227df14042862c19a43f97e25e2.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2927304/74a0183a182ce227df14042862c19a43f97e25e2.jpg
Ononis pubescens	2977281_8248871fda4731558fce3a0f48b7e4b97a52195b.jpg	https://storage.googleapis.com/floraondata/plantclef/2977281_8248871fda4731558fce3a0f48b7e4b97a52195b.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2977281/8248871fda4731558fce3a0f48b7e4b97a52195b.jpg
Romulea clusiana	2743722_8031557202cf6e0ee4faca3e175a5c418c4da7dd.jpg	https://storage.googleapis.com/floraondata/plantclef/2743722_8031557202cf6e0ee4faca3e175a5c418c4da7dd.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2743722/8031557202cf6e0ee4faca3e175a5c418c4da7dd.jpg
Santolina rosmarinifolia	3125944_66bce3ce9f5aebc1538a5248d1676262fa9d7a51.jpg	https://storage.googleapis.com/floraondata/plantclef/3125944_66bce3ce9f5aebc1538a5248d1676262fa9d7a51.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/3125944/66bce3ce9f5aebc1538a5248d1676262fa9d7a51.jpg
Tragopogon dubius	6443709_7d9604c12924a0fd06a0e3c36b48819cdf46ec59.jpg	https://storage.googleapis.com/floraondata/plantclef/6443709_7d9604c12924a0fd06a0e3c36b48819cdf46ec59.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/6443709/7d9604c12924a0fd06a0e3c36b48819cdf46ec59.jpg
Hordeum marinum	2706053_ee42d603e37d61452720dc3b4a33909ab356a27d.jpg	https://storage.googleapis.com/floraondata/plantclef/2706053_ee42d603e37d61452720dc3b4a33909ab356a27d.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2706053/ee42d603e37d61452720dc3b4a33909ab356a27d.jpg
Fumaria muralis	7315286_28f904a7bb314e47dc7a1d4a538cca455b47d377.jpg	https://storage.googleapis.com/floraondata/plantclef/7315286_28f904a7bb314e47dc7a1d4a538cca455b47d377.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/7315286/28f904a7bb314e47dc7a1d4a538cca455b47d377.jpg
Lavandula pedunculata	7307760_c52705d2cdef5b596985bb8c356c778e7ae69f37.jpg	https://storage.googleapis.com/floraondata/plantclef/7307760_c52705d2cdef5b596985bb8c356c778e7ae69f37.jpg	https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/7307760/c52705d2cdef5b596985bb8c356c778e7ae69f37.jpg
